class,v1_mfcc1,v1_mfcc2,v1_mfcc3,v1_mfcc4,v1_mfcc5,v1_mfcc6,v1_mfcc7,v1_mfcc8,v1_mfcc9,v1_mfcc10,v1_mfcc11,v1_mfcc12,v1_mfcc13,v1_mfcc14,v1_mfcc15,v1_mfcc16,v1_mfcc17,v1_mfcc18,v1_mfcc19,v1_mfcc20,v1_mfcc21,v1_mfcc22,v1_mfcc23,v1_mfcc24,v1_mfcc25,v1_mfcc26,v1_mfcc27,v1_mfcc28,v1_mfcc29,v1_mfcc30,v1_mfcc31,v1_mfcc32,v1_mfcc33,v1_mfcc34,v1_mfcc35,v1_mfcc36,v2_meanX,v2_meanY,v2_meanZ,v2_sdX,v2_sdY,v2_sdZ,v2_maxX,v2_maxY,v2_maxZ,v2_corXY,v2_corXZ,v2_corYZ,v2_meanMagnitude,v2_sdMagnitude,v2_auc,v2_meanDif
type_on_keyboard,110.1344104,-2.244142854,-5.920314136,-2.45616862,0.376593892,-1.603571234,-3.640520912,-1.876566877,-1.673467778,2.88558372,-1.20669571,-4.986207157,112.8746032,-2.937799351,-7.306320611,-1.902392006,2.102411636,-0.463404752,-4.417870307,-2.23583543,-3.850668022,0.056991517,-3.210710731,-5.325822824,109.0154642,-3.833814664,-5.846472385,-4.133346835,0.394868315,-4.7186779,-3.97525518,-3.948603737,-3.174849787,-0.430368712,-3.792050417,-5.253596167,0.133903952,0.213360955,0.952640309,0.067627741,0.085550505,0.093806686,0.34423828,0.67871094,1.1027832,0.30108878,-0.731137429,-0.292539393,0.993187749,0.070826471,67.53676692,7.17153038454047e-06
type_on_keyboard,112.4349287,-5.908177577,-6.178513959,-3.105370409,-2.1467333,-0.333034463,-4.537037279,-1.292379811,-5.768572482,2.463340913,-2.148697764,-3.880507265,113.7453241,-4.238090817,-7.290665774,-0.322915642,-0.50367774,-1.60932752,-2.810747964,0.669118278,-5.461193698,1.356670503,-0.123928356,-4.318556817,107.8627139,-2.415403272,-6.114111204,-3.255646386,-1.847608833,-2.403018467,-4.203022685,-2.445423131,-4.288983582,1.236250537,-4.163504372,-3.841244042,0.120308744,0.210426683,0.965940505,0.062310057,0.073877488,0.054769509,0.2956543,0.35913086,1.1008301,-0.312005666,-0.33183233,-0.120984583,1.000854656,0.047642395,65.05555264,0.000125035
type_on_keyboard,116.4785325,-4.281272561,-4.789549506,-6.11380931,0.495669756,-4.00339405,-1.409037198,-3.632597678,-0.80126222,-2.566275199,-1.862876044,-3.424400465,105.049058,-2.148030298,-4.956681096,-3.897622838,-4.151890757,-2.14316932,-4.260031078,-4.263258325,-6.575987878,-3.881548866,-6.334645048,-4.079322097,108.3539131,0.864091082,-2.894583705,-4.668280393,-4.661237797,-6.39695105,-7.171785438,-5.725718145,-8.119523948,-6.21164438,-12.40248428,-13.5891603,0.10466872,0.18403696,0.969610127,0.023126225,0.035287793,0.015765223,0.19433594,0.2746582,1.0024414,-0.512582282,0.460221302,-0.351142194,0.993348914,0.015091852,64.56767942,0.000179853
type_on_keyboard,110.9953528,-3.036135527,-5.350058481,-1.319832277,-0.068465092,-1.012610099,-2.361530436,-3.808188827,-6.350144875,0.192748834,-2.039048612,-6.953411822,110.6428724,-4.426059876,-6.414256454,-1.232663977,-2.738806442,-2.483478454,-3.142300301,-2.084417875,-3.683746477,-1.847014566,-2.939159841,-3.164625191,114.3643079,-5.885211801,-6.251529204,-0.762136648,-1.358215109,-3.128293825,-2.574082735,1.68802811,-4.828017313,0.086524956,-1.356514419,-1.722399082,0.099651228,0.205838449,0.969946291,0.024490757,0.039143125,0.019509706,0.14990234,0.35107422,1.0322266,-0.092609156,0.415235113,-0.272219028,0.997589974,0.019804166,69.83129815,-5.15E-05
type_on_keyboard,108.2953551,-3.826511248,-4.672376801,-2.665467856,-3.690015351,-1.317794042,-5.881399163,0.791569007,-6.236721686,-1.993625083,-4.340621726,-4.632007331,107.8661752,-3.689418546,-4.526329168,-3.2217878,-4.013459741,-1.5071638,-3.362420779,-0.931963476,-5.057477555,-0.856595634,-4.105705731,-8.39079294,113.8021717,-7.519387004,-4.663972128,-2.678472433,-0.329395573,-1.923024078,-6.122356845,1.06806688,-7.907424646,2.348371493,-4.385142165,-2.4814189,0.10435791,0.200418091,0.969464113,0.024250836,0.037467861,0.017145328,0.16552734,0.29370117,1.0341797,0.136947545,0.191749929,-0.354559558,0.996454795,0.016032391,79.71638362,-0.000241696
type_on_keyboard,111.9482123,-4.991509486,-6.776077557,-2.973476279,-0.289533237,-0.284581049,-4.907835507,-0.991456615,-4.205498143,-1.598902668,-1.504170245,-2.440657808,110.8516759,-3.805171377,-5.901639817,-1.699335103,-1.137287833,-2.572926301,-2.710863654,-1.677152891,-2.830656314,1.970176948,-4.255960207,-5.538411315,105.3512424,-2.599763871,-6.405333159,-4.352342395,-3.98567916,-2.953911117,-5.899209118,-5.51024738,-5.933352754,-4.291404869,-7.093820693,-6.252215539,0.136883545,0.247137451,0.954849244,0.060621208,0.052761223,0.060505134,0.29101563,0.37646484,1.2036133,0.002282524,-0.501981281,0.058164106,0.999263472,0.055270766,79.94107777,0.001016273
type_on_keyboard,107.2663544,-2.616009813,-5.867653051,-2.919777978,-4.577780228,-1.544203596,-3.791093461,-5.349423682,-3.825656644,0.881600221,-7.946914285,-1.977401847,123.6653994,-9.06246984,-5.889239703,-1.108012416,-6.317472222,0.660278951,1.071618779,0.084824626,-5.617855465,-2.299762088,2.411336112,-7.13549149,104.4198417,-2.005165057,-5.02936124,-4.673910557,-4.351729576,-4.225042493,-5.124116048,-4.18982434,-5.382013174,-3.144355626,-6.925655087,-6.677448829,0.127413505,0.252943639,0.953819056,0.034819051,0.085961119,0.057808796,0.2084961,0.5817871,1.1433105,-0.371406569,-0.456813123,0.457359748,0.998629747,0.067544025,69.90408227,0.002365118
type_on_keyboard,110.4726824,-1.911697712,-7.241984352,-3.322757115,-0.461771089,-0.121507832,-3.988276007,-3.146541219,-3.09831781,-0.542229063,-2.067027848,-5.193545176,110.635554,-4.485627589,-4.816073531,-3.787124347,-1.013689692,-2.530311617,-4.220262834,-1.372669071,-6.792699614,0.321271555,-3.424387408,-3.696106917,110.2218959,-3.1994584,-4.830175074,-3.521762845,-2.939277774,-1.424766533,-2.729089641,-4.278609127,-4.987419111,1.650885551,-5.83533566,-3.255065147,0.152540419,0.207455105,0.953491211,0.061206415,0.077572764,0.087135523,0.35888672,0.51586914,1.2429199,-0.535099983,-0.451436747,0.451086723,0.992254152,0.090062993,71.44229897,0.001442237
type_on_keyboard,110.6345164,-3.077476371,-5.888725674,-1.829851669,0.586824052,-2.956215729,-1.146552638,-0.964157938,-1.610720562,2.384901133,-3.800680484,-5.556729484,118.188033,-7.501434367,-4.057106003,-0.404620336,-2.073238503,0.440395212,-4.753933167,-3.601986664,-3.183230271,3.438979825,-8.895700978,1.45070188,112.0684827,-4.930366249,-6.057595558,-5.507553352,-4.842973485,0.107205211,-8.803635819,-7.115959134,-4.619223945,-1.17646623,-5.190660054,-3.638596824,0.139279174,0.2096344,0.964514161,0.084396237,0.076061213,0.067223671,0.38500977,0.4243164,1.2753906,0.167958966,-0.402512649,-0.040547087,1.003593761,0.060726535,80.2875009,-0.003493443
type_on_keyboard,110.380675,-3.154892683,-6.052753897,-0.785292392,-1.085516927,-1.116141804,-2.833703795,-0.495259769,-4.135588971,1.258001911,-3.7054697,-2.903480659,111.9385655,-4.48104648,-5.283316446,-1.055981517,-4.923835207,-3.261585922,-5.585312744,-4.53781969,-2.973134968,-3.659935335,0.114726676,-4.193890098,110.8277106,-2.355171696,-7.595996421,-2.360854831,0.07336283,-0.378829021,-2.841951375,-2.99118702,-2.249375867,2.120577514,-4.199564676,-2.929775899,0.130151367,0.225938198,0.951635741,0.035825062,0.094921038,0.055394268,0.2355957,0.8347168,1.0527344,-0.09337844,-0.531943847,-0.253301616,0.991945969,0.053414078,69.4362178,0.000360358
type_on_keyboard,112.7719575,-3.10448046,-7.614573486,-1.491550777,-0.277800383,-4.105019675,-0.827736561,-0.93802961,-4.926926516,3.227904932,-2.423667248,-7.339721287,106.9186544,-1.932938606,-5.680254387,-2.798120771,-2.917248507,-3.785714923,-3.96627584,-2.478462733,-6.054733444,-1.91883017,-5.999340973,-5.921097286,112.7104091,-4.696775379,-6.737470402,-1.649923694,-1.658750671,-2.809878356,-1.060485573,-0.294721725,-5.22247465,-0.69082279,-2.744522832,-3.317118494,0.114443651,0.210926568,0.962333111,0.0316562,0.062028835,0.046084428,0.17944336,0.37182617,1.1462402,-0.110561349,0.259375822,-0.119660308,0.994321186,0.043536608,66.61951946,0.001178038
type_on_keyboard,113.6294159,-7.099146441,-5.447552762,-3.681114446,-1.770532826,-0.402925401,-8.11968834,3.55082922,-6.665170245,-0.144508892,-3.996488528,-1.758377461,113.5299524,-6.488736853,-6.016558896,-1.645634088,-1.452273015,-3.157631767,0.375062192,-1.978097424,-6.672376671,1.342559999,-2.202976208,-5.036453646,113.1886442,-8.240128104,-4.96010691,-3.636996888,-2.904462886,-4.293673092,-7.932228297,2.501145418,-7.396769062,-3.476941322,-3.648861162,-6.951077574,0.126112196,0.204230415,0.964959037,0.057918225,0.088928786,0.055898105,0.28466797,0.37719727,1.1381836,0.124101644,0.270993298,0.083898172,0.999729427,0.059482166,71.98051874,-0.000270953
type_on_keyboard,113.0300051,-4.946233677,-7.035723956,0.140748834,0.242874204,-2.552230837,-2.050499823,1.09132277,-2.229092269,1.054594713,-0.89006228,-5.600539142,109.1216443,-2.097064169,-4.488741968,-1.858690325,-0.966245249,-1.590680972,-3.818355957,-3.60100976,-6.757318032,0.115325317,-5.155221415,-5.552300804,112.1065056,-4.034908988,-6.296289816,0.503982873,-2.361627067,-1.962378178,-2.772620395,0.695187193,-3.162962197,3.517972045,-0.823798627,-5.00415983,0.121633429,0.223167018,0.961306922,0.039346852,0.063641939,0.03921983,0.20922852,0.4387207,1.0646973,0.113403032,0.410251871,0.100475858,0.99700252,0.041965672,75.77219151,0.000143733
type_on_keyboard,106.8990334,-2.644571429,-6.186255265,-3.354145063,-2.315278878,-3.96606248,-3.865761143,-2.389837702,-5.20113706,-4.514630224,-4.614840867,-3.905640304,105.0934035,-1.600002647,-4.235627848,-4.549676033,-4.405878751,-2.443813399,-3.990946574,-3.189702986,-6.920555023,-2.571161224,-6.444919868,-5.42682104,115.0079616,-7.400786035,-4.744977815,-0.771574598,-2.541058364,-1.288592705,-7.680981744,5.84005402,-6.769123151,3.01046129,-3.406538986,-5.246446422,0.119117214,0.223713078,0.957011183,0.036677636,0.070606161,0.041051371,0.20532227,0.41333008,1.0983887,-0.191307841,0.119377716,-0.261714818,0.993217469,0.039409141,72.50487524,-0.000806954
type_on_keyboard,110.7929971,-2.832183527,-6.609011737,-1.461728498,0.831321495,-1.467982784,-2.645920157,-1.294296484,-0.350725401,3.641914168,-4.582753142,-3.396562335,110.8029047,-2.810047111,-5.695939718,-1.536916976,-0.493588517,-1.357320315,-2.15165568,-1.100354635,-4.597333015,-0.011581031,-1.782015848,-4.980969786,108.2208631,-3.181217216,-4.009568961,-4.272802844,-0.278491629,-2.856800258,-4.374667253,-3.020509039,-3.764023812,-4.478027666,-4.433031797,-5.567919172,0.137103873,0.209751183,0.963444238,0.060635124,0.052439862,0.062477052,0.31030273,0.33911133,1.1350098,0.179571718,0.368567769,0.29473904,0.998546376,0.064545264,70.89679268,0.000619843
type_on_keyboard,110.1584591,-3.60742064,-6.628795968,-4.251443081,-0.080498702,-2.983088281,-4.285937053,-1.830540067,-4.053069495,-0.031447215,-4.037694869,-6.765321678,105.2995878,-1.226055471,-3.461250898,-2.727221408,-3.002485647,-2.232077562,-4.582548532,-2.459906149,-5.896797706,-3.377719677,-6.296361356,-5.964079665,110.2983074,-3.625302585,-6.359246556,-1.64400995,-1.812429083,-1.227909757,-4.580947557,-2.410501407,-3.37364532,2.718629851,-2.469204077,-5.026210757,0.121907551,0.234806669,0.957791979,0.015807193,0.028705481,0.02308136,0.16796875,0.28051758,1.0354004,0.188151454,0.128222159,-0.126109568,0.994198613,0.022827756,68.59970428,7.4189558708959e-06
type_on_keyboard,105.0906006,-2.384865638,-4.035676017,-3.127338828,-4.133265918,-2.258232525,-4.863342534,-1.75267496,-4.400977193,-3.470442302,-6.779168699,-5.481498931,104.9025633,-1.927059747,-5.619606348,-4.447985057,-3.348011682,-3.271276389,-4.2187692,-2.195339828,-3.281373183,-2.338027267,-8.527696708,-5.423436871,112.4188761,-4.218884128,-7.346827873,-2.54537401,-0.301598317,-0.304831705,-2.930399362,-1.748261029,-4.209204272,2.378031349,-2.613604882,-7.050501009,0.123637635,0.213270399,0.959442515,0.042230275,0.13659345,0.046317653,0.25097656,0.5085449,1.0554199,-0.244557618,-0.323457501,-0.312286225,1.000842207,0.044125127,81.0682188,0.000130087
type_on_keyboard,106.7365569,-3.121950219,-5.210009102,-4.506237662,-4.210162218,-2.008870014,-4.148995809,-4.281655677,-5.132231947,-1.401411185,-7.104565701,-6.029717028,106.4660613,-1.160467871,-5.545499497,-5.330862001,-6.275475184,-4.989267274,-5.617387826,-3.021748353,-6.590664336,-3.603715843,-5.936052299,-3.609158668,110.659385,-3.375522744,-6.047059969,-2.713697816,-1.211035032,-2.254321438,-2.922225037,-0.327616707,-4.332455898,1.842906399,-1.63618803,-3.56992958,0.112562392,0.2091234,0.965850833,0.032222756,0.03885103,0.023993299,0.19677734,0.32543945,1.0581055,0.300193759,0.336412625,-0.035878895,0.995847271,0.025454656,71.7010035,0.000215497
type_on_keyboard,105.0192017,-2.159617866,-5.478260058,-4.584593713,-3.395750874,-1.616134978,-3.617260397,-2.355853623,-5.837537672,-2.830958124,-6.765791559,-5.148792545,111.0534746,-2.234160136,-6.553420996,-2.621111694,-3.750415102,-3.902916093,-3.269544354,0.59883981,-3.624674028,0.101878835,-1.205296462,-3.931338473,110.7849415,-2.974644796,-6.190908607,-2.277372685,0.167257364,0.173862674,-1.57655615,-4.256917734,-3.519643038,3.321992414,-3.983603808,-4.009725618,0.115891677,0.207406851,0.964126355,0.036026952,0.059072306,0.026478428,0.19702148,0.37719727,1.052002,-0.141234825,0.265093089,-0.273384059,0.995350885,0.026063859,64.69780751,0.000695047
type_on_keyboard,114.3790013,-6.735614111,-5.254554198,-1.705587154,-3.13141994,-1.640413239,-2.795479554,0.09685713,-4.181142099,-1.248400787,0.775345819,-6.109398964,115.2889392,-6.757754305,-6.269330956,-3.544683732,1.051999039,-0.591073581,-4.315557067,2.473182299,-5.736742038,1.593313314,-0.343411156,-4.559785451,113.1596034,-5.756038671,-3.005289304,-2.738712954,-2.393130318,-2.243540984,-2.420914733,-0.641131665,-3.881272547,-3.053725553,-0.527129056,-7.774285403,0.115844727,0.204745483,0.966998289,0.020529103,0.041361636,0.019449329,0.18359375,0.45410156,1.0163574,-0.358203552,0.466513659,-0.50949041,0.996300964,0.017134414,79.70407709,0.000495849
type_on_keyboard,105.0966485,-1.838226941,-5.49712223,-4.856041857,-3.556364048,-1.65466149,-4.046772517,-3.35929846,-4.655201308,-1.970035662,-6.267467014,-5.685939034,113.133784,-3.724485609,-7.116799794,-2.789561181,0.115916227,-1.196384254,0.555254467,-2.304698074,-2.121945855,2.661805678,-1.283296151,-4.899934123,115.8476958,-4.930582354,-7.903950251,-0.59879219,1.04783589,-2.463746509,-5.051363587,-0.333973594,-3.898461878,2.588516034,-3.176985429,-5.212304685,0.101209042,0.182187209,0.970994633,0.065542899,0.07821575,0.06073802,0.22338867,0.37158203,1.123291,0.340577928,0.220865001,0.079560881,0.998039958,0.064313274,66.86867716,3.88078096374166e-05
type_on_keyboard,114.4619441,-4.958960843,-8.536098979,-3.514598942,0.247958507,2.441556819,-1.740929521,-2.631908341,-4.508981791,0.78461408,1.708891675,-3.556553473,110.7183576,-4.317931342,-6.645954001,-2.951663817,0.096856101,-0.960908419,-0.876153059,-3.251628571,-4.378083626,0.14237269,-1.982587213,-5.351891439,109.26467,-4.3999032,-3.870774615,-3.409696107,-1.093579188,-2.509016209,-2.72949102,1.819599567,-3.988397862,-0.171593136,-2.873880494,-4.452569935,0.15617779,0.197905205,0.952671102,0.08942281,0.121707954,0.106825236,0.4296875,0.78637695,1.1586914,0.181827637,-0.573831425,-0.283994001,0.998681391,0.087303741,70.90637878,-0.001592544
type_on_keyboard,112.312186,-5.477190942,-5.785520091,-1.976743304,1.027913043,-0.336879561,-4.555211063,1.338779904,-6.641713357,2.652701953,-2.290253905,-5.01520733,111.848057,-3.117911203,-6.430596232,-0.317212914,-1.47654063,-3.207195249,-0.366286815,0.860069973,-2.441352329,2.74610372,-1.212311656,-4.510212198,114.5142101,-7.279940976,-5.332099573,-4.088703229,-1.566802059,-3.433499625,-0.646249064,-0.596358401,-3.750396368,-1.513019906,0.476031958,-8.298429921,0.125256661,0.202758789,0.971363558,0.036611219,0.07971949,0.083387535,0.26513672,0.44702148,1.3283691,-0.184182045,-0.123814936,-0.502120275,1.004803725,0.072425781,78.37469055,-0.000282967
type_on_keyboard,115.6703574,-4.400325954,-6.813103534,-1.809929605,0.828045318,-3.606470373,-2.70125657,2.653840294,-3.914803149,4.409328252,-2.517984271,-2.100034376,107.0370816,-2.471442272,-6.152687639,-3.663934143,-3.860985105,-1.912815896,-3.31094746,-3.279022173,-7.495968997,-2.113174484,-4.946648479,-7.800031364,105.6378608,-2.677814206,-4.752374366,-4.377250626,-2.634884685,-2.782520118,-4.036209883,-3.11838216,-4.522244458,-2.412268517,-5.460071981,-6.362155281,0.162281901,0.219811198,0.948206381,0.078333744,0.119025276,0.092804829,0.3869629,0.75683594,1.2304688,0.297153828,-0.725270469,-0.240309034,0.998334124,0.075384685,74.87505927,-0.000386505
type_on_keyboard,111.2922599,-5.565412649,-3.236817457,-4.545794921,2.518769738,-4.339532673,-2.665727872,-3.921007687,-1.096965264,-1.404708113,-2.195237274,-2.989181578,104.7634807,-1.989516446,-4.963198559,-4.726635038,-3.401765258,-1.720681742,-4.284508814,-2.322492402,-5.285552247,-3.14151232,-7.552652183,-6.363635977,117.5570168,-6.949910118,-8.724094137,0.212311146,0.173565829,-3.624629949,-1.384568165,1.793209984,-5.998851394,2.28686315,-2.315551174,-3.839003469,0.137483296,0.227966309,0.949379371,0.122945925,0.087092059,0.103432698,0.45263672,0.47192383,1.2226563,0.472868818,-0.627295729,-0.349515013,0.999425728,0.079895432,75.9563553,-0.001252742
type_on_keyboard,108.6162727,-4.367843726,-3.782847767,-3.852548912,-2.880650752,0.20641837,-4.431976584,-0.670926376,-5.617029313,0.954364362,-5.466135458,-5.869161746,111.8502083,-5.993825532,-5.555759746,-3.801233163,-2.543149211,-1.228781264,-2.8702919,-1.350190126,-6.497374767,0.091413803,-3.062087436,-5.528719074,113.255861,-2.554345086,-8.650083989,-1.363606486,-0.096148981,-2.325158896,-0.032550556,0.037466716,-4.001182371,0.701479436,-2.840111164,-7.088405295,0.116573334,0.222373963,0.953441617,0.081547784,0.10273933,0.090272118,0.27392578,0.47705078,1.3415527,0.45126525,-0.548451391,-0.462910488,0.995537995,0.077764581,63.71443171,-0.000516924
type_on_keyboard,117.9812181,-7.595508854,-5.508762751,-2.387274798,3.087597422,-4.397410928,-0.37858818,-0.235143704,-1.113173777,-3.884030265,1.970253065,-3.242704014,108.4941399,-2.240358992,-5.791244102,-3.581435123,-3.180956459,-2.164298836,-2.139387632,0.075363326,-4.008561063,-2.75281968,-4.252419275,-4.300445574,112.3189438,-5.466827891,-4.215649945,-2.221278425,-0.034908397,-0.99910515,-2.897980422,1.452943241,-4.371479902,3.793684264,-3.806827427,-4.999615026,0.088254958,0.25386869,0.965009012,0.136824766,0.096759524,0.079549438,0.39770508,0.44213867,1.213623,0.294280323,-0.591197208,-0.180317315,1.01538418,0.080355943,65.99997168,-0.001128332
type_on_keyboard,115.002371,-4.164015395,-9.310682041,-3.225272229,-1.538526864,-2.872927675,-3.73691073,1.044301471,-3.921806655,0.1483788,-2.391307921,-6.801660322,116.8040487,-5.816161241,-8.194767783,-1.987621621,2.118072359,-3.39463133,-1.312356948,0.510147948,-7.407634923,3.388272736,-2.370997504,-4.351483582,112.3796568,-3.416175037,-6.150306472,-2.216006409,-0.787357666,-0.434505782,-3.01883834,0.04852049,-4.402850307,2.253606543,-3.839701395,-3.17856723,0.113947942,0.224305765,0.955125071,0.052899807,0.113302493,0.077146247,0.21044922,0.7705078,1.1862793,-0.016661189,-0.408809808,-0.175340959,0.995440255,0.077768728,77.64433988,-0.001944696
type_on_keyboard,108.4873194,-2.28390044,-4.306021046,-5.757064263,-2.768299798,-3.851770638,-0.998461822,-5.276225208,-4.492424493,-3.818241265,-6.098716035,-4.150760574,107.5825352,-2.186402296,-5.579258178,-4.795570255,-2.104784816,-0.402512243,-1.96402829,-4.240984547,-4.013159611,-2.708543516,-6.486921934,-4.825654945,112.7600713,-2.094744616,-7.844944137,-0.665625372,-1.909382635,-2.445818169,-1.19328459,-0.67037939,-2.532668013,2.742700906,-1.333687131,-6.314720807,0.115651098,0.205292801,0.971111427,0.034579418,0.10408369,0.063159253,0.20898438,0.5605469,1.251709,0.071549365,0.105845738,-0.265215181,1.004907284,0.067525899,58.28462247,0.000342184
type_on_keyboard,113.5639417,-6.887857325,-4.823243117,-1.747594178,-1.477085921,-1.984445164,-3.324167496,1.242447832,-3.200259316,-1.741622578,-0.32301618,-4.301894765,114.5949543,-2.506558986,-7.674048886,-0.81842727,1.215830762,-3.745035484,-1.89543534,-2.233243468,-1.297060977,4.373841022,-0.598968599,-2.916574478,114.3755904,-5.238164001,-5.768205641,-3.355722307,-1.590380339,-2.394323096,-2.81324393,3.534464007,-7.95856234,-1.599345826,-1.143320888,-5.01426444,0.145191682,0.228205754,0.943108976,0.126838839,0.091974712,0.073691151,0.4230957,0.50439453,1.1958008,0.297919899,-0.569853431,-0.381972118,0.994573305,0.055405978,77.57671776,0.003957266
sweep,112.2183084,0.995054275,-3.67959773,-4.26386619,-5.080192385,-3.579518202,-3.703817291,-3.87040357,-7.193874697,-2.10414491,-4.864492139,-2.0594424,116.6711206,-1.523167632,-2.121189556,-5.228736075,-3.544946797,-2.835704114,-2.948023059,-1.759237998,-3.760257982,-2.47149597,-6.495888744,-4.659129248,118.9838066,-3.601377749,-0.332247631,-4.683978196,-4.515697475,-2.379490578,-3.524933506,-2.749202343,-3.519073498,-3.153494361,-3.470028817,-0.394327473,-0.29635662,0.758260648,0.492552039,0.304505155,0.506217851,0.371294653,0.34399414,2.9716797,1.3605957,-0.021429704,-0.370404894,-0.118994973,1.103008059,0.413864873,80.51958828,-0.001211776
sweep,128.8403911,3.539775804,-1.889140604,-1.736805128,-8.472062288,-11.28590375,-11.281052,-2.389669938,-7.354622789,-7.362558355,-5.71238908,-1.184341119,121.9600342,3.578308992,0.602838504,0.063741497,-5.594906369,-7.352225117,-8.312066545,-2.279898579,-4.856184108,-1.748045954,-5.64132831,-0.58625505,118.6423863,-5.374137513,-1.322950581,-5.743954952,-4.625812804,-4.729807991,-5.756317031,-3.258630779,-5.434161338,-3.136434826,-6.019489861,-4.63583673,-0.889892576,0.433448503,-0.05931072,0.352010205,0.242622277,0.431684859,0.10864258,1.3747559,1.0900879,0.114370063,0.463691428,0.075340075,1.116283689,0.320896275,88.18641145,0.004810161
sweep,117.5828689,-3.023885596,-1.427287592,-4.842984283,-3.08363097,-2.996245514,-5.14522274,-3.889843109,-4.305975235,-3.595790781,-2.234741285,-1.3072371,117.3976531,-1.437905343,-2.366733881,-4.177322236,-3.07106987,-4.383784665,-3.17083731,-1.799255203,-4.396622216,-2.414829163,-4.06024087,-1.983174641,120.9641166,-4.234018471,-1.222646124,-2.589894322,-2.020640448,-1.090038552,-3.034614988,-2.513439799,-3.0961817,-2.212785392,-3.354106301,-2.770332943,-0.899679569,0.459298706,-0.315402224,0.305575341,0.201465012,0.369955959,-0.41235352,0.89575195,0.118896484,0.598835768,0.564327406,0.292272879,1.132176645,0.326825452,90.57413157,0.002366991
sweep,119.1960265,-2.314078906,-0.106724368,-2.485172639,-1.041285026,-2.053986437,-1.492756168,0.313200497,-2.325979364,-1.66863164,-2.785632763,-1.594234792,123.2257963,1.519897297,-6.21003076,-4.826356291,-0.457070489,4.083143331,1.125184452,-0.611111216,-1.355935818,-0.320661598,-4.506461234,1.424325246,134.3251028,0.619808363,-13.01973569,-9.921205483,-9.118808144,1.258154414,2.13570831,-4.835446178,1.72012705,2.589761563,-4.541001606,-1.98067024,-0.787643432,0.578605652,0.061431885,0.209356058,0.150503568,0.373677037,-0.39331055,0.86035156,0.5073242,0.479547355,0.557479702,0.351332663,1.063148009,0.179033355,68.04147257,-0.005516924
sweep,122.5302443,6.58180066,-5.787884139,-3.94840896,-1.16811769,1.258667575,-0.1632088,-0.042818006,-4.990146782,-2.706798512,-4.790448519,0.072967695,120.4601131,-2.576675251,-1.082373425,-3.767387599,-4.872486709,-0.359027576,-1.346095851,-3.601916926,-6.019704536,-3.046377896,-5.408335491,-1.050827688,120.8657038,-5.515622004,0.391482358,-3.921225217,-3.899437601,-0.55881866,-5.503650299,0.380661939,-5.196689961,-2.657804422,-2.703604613,-5.279572001,-0.706509976,0.527574692,-0.277568097,0.553634964,0.41018818,0.530986197,0.6015625,1.7922363,1.1564941,0.280208421,0.398960709,0.459341137,1.181728116,0.455348825,87.44788059,0.01074808
sweep,116.4180875,-1.955902436,-3.387067183,-6.049801931,-5.504860883,-5.468013874,-5.080937545,-3.554012392,-6.383849203,-2.311657351,-5.092128976,-2.864576719,120.0654769,-4.321357993,-0.717852316,-4.655647502,-2.010872191,-2.154845846,-6.116499381,-0.662077166,-0.550703801,-0.266868907,-6.834623058,-1.002085438,118.5725827,-5.0836046,-2.118285871,-2.88483825,-5.855907353,-2.606255895,-4.137072703,-3.132085187,-3.497304855,-4.286262442,-4.629381313,-2.001569927,0.12475586,0.863278238,0.451892242,0.238720817,0.521912239,0.268411185,0.6364746,4.347168,1.0429688,-0.194069852,-0.39959014,0.468389458,1.055558753,0.500375289,85.50025903,0.003951602
sweep,119.2968195,-3.736166412,-0.176335379,-3.778901179,-1.800568621,-1.2005817,-3.532162135,-0.660726867,-2.49132084,-0.888692017,-1.815196405,-1.474351049,116.7358684,-2.344516243,-1.822386505,-3.870859113,-3.976102676,-3.066382481,-3.668039898,-1.152963701,-5.00921452,-1.350519436,-3.70981145,-0.448258842,116.2195279,-3.708031719,-1.925712605,-6.507586185,-5.433385046,-5.656555649,-4.597077335,-3.091187927,-5.537623053,-1.393436575,-5.239792276,-2.848210463,0.114102712,0.839231963,0.358857999,0.244913427,0.429305632,0.4113845,0.84375,2.0754395,1.0388184,-0.488873274,-0.341005907,-0.069926254,1.069486545,0.335091733,90.90635634,-0.005224416
sweep,117.9299058,-5.409890488,-2.29938659,-7.524015659,-5.543590349,-6.135535638,-4.371079648,-3.621851918,-6.664180434,-2.102066085,-5.028967165,-3.267742333,117.0156034,-5.270712974,-3.714279425,-7.853186889,-5.625599214,-5.347005886,-6.825262211,-2.333437865,-5.575623904,-2.494666436,-4.006544663,-2.063835303,118.6238855,-6.790807282,-1.30807723,-7.389406759,-5.602068597,-5.791096608,-3.717665856,-3.273697539,-4.800052626,-2.424480081,-6.693490024,-2.976334659,0.007481624,0.951724406,0.043922826,0.250652564,0.646089177,0.403827153,0.49291992,4.4365234,1.440918,-0.289656474,-0.214735785,0.391347503,1.092091059,0.595514324,82.99892051,0.005212332
